group	rep	protein	locus	name	log2intensity	fraction
Geo_0	Geo_0_2	AKU25447.1	IB49_01905	pterin-4-alpha-carbinolamine dehydratase	20.686499843889507	2.3591423067801151e-4
Geo_0	Geo_0_2	AKU25448.1	IB49_01910	endonuclease	21.062293357128333	3.061112272993152e-4
Geo_0	Geo_0_2	AKU25455.1	IB49_01965	hypothetical protein	20.489797243998538	2.058452055828075e-4
Geo_0	Geo_0_2	AKU25457.1	IB49_01975	glycerol-3-phosphate ABC transporter permease	20.41017766736507	1.9479278880231088e-4
Geo_0	Geo_0_2	AKU25466.1	IB49_02040	dihydroxy-acid dehydratase	22.077924678092614	6.188918316151194e-4
Geo_0	Geo_0_2	AKU25467.1	IB49_02045	gamma-glutamyl kinase	20.205540092652434	1.690327383324922e-4
Geo_0	Geo_0_2	AKU25468.1	IB49_02050	gamma-glutamyl phosphate reductase	21.428595354142328	3.9459097429435944e-4
Geo_0	Geo_0_2	AKU25472.1	IB49_02075	shikimate kinase	21.28362413545903	3.568670590392142e-4
Geo_0	Geo_0_2	AKU25473.1	IB49_02095	3-dehydroquinate dehydratase	19.861782099975855	1.3319544098579938e-4
Geo_0	Geo_0_2	AKU25474.1	IB49_02105	hydrolase	20.811676024228063	2.572977117964894e-4
Geo_0	Geo_0_2	AKU25475.1	IB49_02110	hypothetical protein	20.053143090167403	1.5208793320574895e-4
Geo_0	Geo_0_2	AKU25477.1	IB49_02135	hypothetical protein	22.400245079438264	7.738251841880949e-4
Geo_0	Geo_0_2	AKU25478.1	IB49_02140	hypothetical protein	17.56318724785015	2.707343502358012e-5
Geo_0	Geo_0_2	AKU25479.1	IB49_02145	rhodanese domain protein	22.757579885546537	9.913142631137698e-4
Geo_0	Geo_0_2	AKU25482.1	IB49_02160	hypothetical protein	15.484524552514078	6.409195801512241e-6
Geo_0	Geo_0_2	AKU25483.1	IB49_02165	hypothetical protein	20.180436732595634	1.661169553967227e-4
Geo_0	Geo_0_2	AKU25485.1	IB49_02175	methyltransferase type 11	20.213984605334925	1.7002503726970262e-4
Geo_0	Geo_0_2	AKU25487.1	IB49_02190	glucose-6-phosphate isomerase	22.449291861855816	8.005849330476519e-4
Geo_0	Geo_0_2	AKU25488.1	IB49_02195	6-phosphogluconate dehydrogenase	17.499589688710735	2.5905894271887387e-5
Geo_0	Geo_0_2	AKU25490.1	IB49_02205	butanol dehydrogenase	17.984184843333576	3.6247350392859476e-5
Geo_0	Geo_0_2	AKU25491.1	IB49_02210	HxlR family transcriptional regulator	20.86204630563677	2.664396715092886e-4
Geo_0	Geo_0_2	AKU25492.1	IB49_02215	acetyltransferase	21.703262160919834	4.773424906484652e-4
Geo_0	Geo_0_2	AKU25493.1	IB49_02220	GNAT family acetyltransferase	21.34323375528965	3.719210381497376e-4
Geo_0	Geo_0_2	AKU25496.1	IB49_02240	3-hexulose-6-phosphate synthase	21.160731109517478	3.277268130643455e-4
Geo_0	Geo_0_2	AKU25498.1	IB49_02255	DNA helicase	19.930950254665824	1.3973688229155663e-4
Geo_0	Geo_0_2	AKU25499.1	IB49_02260	phosphoribosyl-ATP pyrophosphohydrolase	20.754973225610158	2.473811936546506e-4
Geo_0	Geo_0_2	AKU25502.1	IB49_02285	dehydrogenase	16.729510424396516	1.519083446132528e-5
Geo_0	Geo_0_2	AKU25503.1	IB49_02290	PalA	16.73114828759535	1.5208090108942764e-5
Geo_0	Geo_0_2	AKU25509.1	IB49_02340	endonuclease	21.534598638753913	4.246756062791527e-4
Geo_0	Geo_0_2	AKU25510.1	IB49_02345	hypothetical protein	21.801221168751766	5.108797568776587e-4
Geo_0	Geo_0_2	AKU25514.1	IB49_02375	hypothetical protein	18.768485780553466	6.242727438376447e-5
Geo_0	Geo_0_2	AKU25519.1	IB49_02410	peptidase M29	21.743756000684687	4.909304332024097e-4
Geo_0	Geo_0_2	AKU25520.1	IB49_02415	hypothetical protein	18.280231628002692	4.4503608693747476e-5
Geo_0	Geo_0_2	AKU25521.1	IB49_02420	GTP-binding protein	20.311733041819	1.8194414737359978e-4
Geo_0	Geo_0_2	AKU25523.1	IB49_02435	sporulation protein SpoOM	21.156300506012926	3.267218881328977e-4
Geo_0	Geo_0_2	AKU25524.1	IB49_02445	membrane protein	20.435309840486873	1.982158655736812e-4
Geo_0	Geo_0_2	AKU25525.1	IB49_02485	hypothetical protein	20.45114225808936	2.0040310490286123e-4
Geo_0	Geo_0_2	AKU25526.1	IB49_02490	heat-shock protein Hsp20	18.727589975674945	6.068250631988617e-5
Geo_0	Geo_0_2	AKU25527.1	IB49_02495	LacI family transcriptional regulator	18.91066588113974	6.889296065345962e-5
Geo_0	Geo_0_2	AKU25528.1	IB49_02500	galactose-1-phosphate uridylyltransferase	15.827700084184103	8.130357985877485e-6
Geo_0	Geo_0_2	AKU25529.1	IB49_02510	galactokinase	17.533231319629287	2.6517081825022497e-5
Geo_0	Geo_0_2	AKU25530.1	IB49_02515	hypothetical protein	17.59996389607188	2.7772452710089825e-5
Geo_0	Geo_0_2	AKU25532.1	IB49_02540	glycerol-3-phosphate responsive antiterminator GlpP	17.814878800200752	3.223369324559007e-5
Geo_0	Geo_0_2	AKU25537.1	IB49_02585	hypothetical protein	21.303984492667148	3.6193913161502035e-4
Geo_0	Geo_0_2	AKU25540.1	IB49_02605	Holliday junction resolvase	18.70518566400186	5.974741773456432e-5
Geo_0	Geo_0_2	AKU25541.1	IB49_02615	endonuclease III	20.736761632768157	2.4427805029548805e-4
Geo_0	Geo_0_2	AKU25543.1	IB49_02625	asparagine--tRNA ligase	22.602917696039857	8.905399290466697e-4
Geo_0	Geo_0_2	AKU25544.1	IB49_02630	aspartate aminotransferase	25.345658348093664	0.005960745824741631
Geo_0	Geo_0_2	AKU25545.1	IB49_02645	DNA polymerase III subunit epsilon	19.834946267768082	1.307407492822151e-4
Geo_0	Geo_0_2	AKU25546.1	IB49_02650	aspartate decarboxylase	18.92715137246008	6.968470665976165e-5
Geo_0	Geo_0_2	AKU25547.1	IB49_02655	pantoate--beta-alanine ligase	19.17172858087277	8.255864419035232e-5
Geo_0	Geo_0_2	AKU25548.1	IB49_02660	3-methyl-2-oxobutanoate hydroxymethyltransferase	23.708994480898287	0.0019169716333894437
Geo_0	Geo_0_2	AKU25549.1	IB49_02665	biotin--acetyl-CoA-carboxylase ligase	19.11034087605771	7.911940483448924e-5
Geo_0	Geo_0_2	AKU25550.1	IB49_02675	N-acetyl-alpha-D-glucosaminyl L-malate synthase	19.63754878670835	1.1402193495916704e-4
Geo_0	Geo_0_2	AKU25552.1	IB49_02685	methylglyoxal synthase	21.522246812166593	4.210552096356641e-4
Geo_0	Geo_0_2	AKU25553.1	IB49_02690	dihydrodipicolinate reductase	21.35197464284471	3.741812442294939e-4
Geo_0	Geo_0_2	AKU25554.1	IB49_02695	nucleotide pyrophosphohydrolase	22.407810533556557	7.778937611397448e-4
Geo_0	Geo_0_2	AKU25557.1	IB49_02755	3-phosphoshikimate 1-carboxyvinyltransferase	23.835872812911585	0.002093195874620868
Geo_0	Geo_0_2	AKU25558.1	IB49_02760	prephenate dehydrogenase	20.575379133394765	2.1842556709173166e-4
Geo_0	Geo_0_2	AKU25559.1	IB49_02770	tryptophan synthase subunit alpha	24.53676093244976	0.0034025006569149193
Geo_0	Geo_0_2	AKU25560.1	IB49_02775	tryptophan synthase subunit beta	22.30775986945731	7.257750550721415e-4
Geo_0	Geo_0_2	AKU25561.1	IB49_02785	indole-3-glycerol phosphate synthase	23.45711222416528	0.0016098728334936663
Geo_0	Geo_0_2	AKU25562.1	IB49_02790	anthranilate phosphoribosyltransferase	22.54335030021442	8.545191970760676e-4
Geo_0	Geo_0_2	AKU25563.1	IB49_02800	chorismate mutase	22.033675135440053	6.001976782452622e-4
Geo_0	Geo_0_2	AKU25564.1	IB49_02805	3-dehydroquinate synthase	21.915613377164398	5.530369904636465e-4
Geo_0	Geo_0_2	AKU25565.1	IB49_02810	chorismate synthase	22.26987857164505	7.069661670731988e-4
Geo_0	Geo_0_2	AKU25566.1	IB49_02815	chemotaxis protein CheR	18.78972780550984	6.335324438251814e-5
Geo_0	Geo_0_2	AKU25567.1	IB49_02820	nucleoside diphosphate kinase	22.58234739374757	8.779324843601754e-4
Geo_0	Geo_0_2	AKU25568.1	IB49_02825	heptaprenyl diphosphate synthase	20.828760083445413	2.6036268299458817e-4
Geo_0	Geo_0_2	AKU25570.1	IB49_02835	trans-hexaprenyltranstransferase	18.971641214097723	7.186712194149502e-5
Geo_0	Geo_0_2	AKU25572.1	IB49_02845	GTP cyclohydrolase	18.69803700370216	5.9452097146310716e-5
Geo_0	Geo_0_2	AKU25573.1	IB49_02850	DNA-binding protein	25.25918332112492	0.005613956281457652
Geo_0	Geo_0_2	AKU25574.1	IB49_02855	stage IV sporulation protein A	19.743886792385062	1.2274373548530664e-4
Geo_0	Geo_0_2	AKU25576.1	IB49_02870	glycerol-3-phosphate dehydrogenase	20.878130427926543	2.6942673784808256e-4
Geo_0	Geo_0_2	AKU25577.1	IB49_02875	GTP-binding protein Der	21.1630265432633	3.28248665531316e-4
Geo_0	Geo_0_2	AKU25581.1	IB49_02900	30S ribosomal protein S1	24.25556840857072	0.0027999535940506698
Geo_0	Geo_0_2	AKU25582.1	IB49_02905	acyl-phosphate glycerol 3-phosphate acyltransferase	18.539977720795928	5.328274536400447e-5
Geo_0	Geo_0_2	AKU25583.1	IB49_02910	cytidylate kinase	21.267795087620403	3.5297296546082056e-4
Geo_0	Geo_0_2	AKU25586.1	IB49_02950	asparaginase	20.521609858795347	2.1043467688346558e-4
Geo_0	Geo_0_2	AKU25587.1	IB49_02960	glutamate dehydrogenase	21.853799822755853	5.298420794569947e-4
Geo_0	Geo_0_2	AKU25594.1	IB49_03000	ATP-dependent DNA helicase	18.8441682134675	6.578957126489996e-5
Geo_0	Geo_0_2	AKU25596.1	IB49_03010	ferredoxin	23.96948039913586	0.0022963060034913445
Geo_0	Geo_0_2	AKU25597.1	IB49_03015	inorganic diphosphatase	24.531981429058195	0.0033912471660028426
Geo_0	Geo_0_2	AKU25598.1	IB49_03020	D-3-phosphoglycerate dehydrogenase	23.396236930387502	0.001543356595849953
Geo_0	Geo_0_2	AKU25599.1	IB49_03025	histidinol phosphatase	21.82621178154856	5.19806395487115e-4
Geo_0	Geo_0_2	AKU25602.1	IB49_03045	ATPase	19.274550051257517	8.865738124097679e-5
Geo_0	Geo_0_2	AKU25604.1	IB49_03055	ATP:cob(I)alamin adenosyltransferase	21.50638301682384	4.16450671719954e-4
Geo_0	Geo_0_2	AKU25605.1	IB49_03060	cobalamin biosynthesis protein	20.13059286735004	1.6047576851644323e-4
Geo_0	Geo_0_2	AKU25606.1	IB49_03065	phosphoglycerate mutase	18.056160647690724	3.81015937466002e-5
Geo_0	Geo_0_2	AKU25608.1	IB49_03075	cobalamin biosynthesis protein	20.15864117613939	1.636262007048664e-4
Geo_0	Geo_0_2	AKU25609.1	IB49_03080	threonine-phosphate decarboxylase	19.524139781395	1.0540201035741826e-4
Geo_0	Geo_0_2	AKU25611.1	IB49_03090	iron ABC transporter ATPase	17.511094461711224	2.6113306757216785e-5
Geo_0	Geo_0_2	AKU25612.1	IB49_03100	iron ABC transporter substrate-binding protein	21.70877937240139	4.7917145767086575e-4
Geo_0	Geo_0_2	AKU25613.1	IB49_03105	DNA mismatch repair protein MutT	17.419460416806192	2.4506273401500375e-5
Geo_0	Geo_0_2	AKU25614.1	IB49_03110	transposase	19.876852136927603	1.3459405984282113e-4
Geo_0	Geo_0_2	AKU25615.1	IB49_03115	transposase	12.280557671074911	6.955260540716756e-7
Geo_0	Geo_0_2	AKU25617.1	IB49_03125	acetamidase	22.426635060800848	7.881103585977648e-4
Geo_0	Geo_0_2	AKU25624.1	IB49_03175	histidine kinase	17.22312755648323	2.1388247167724685e-5
Geo_0	Geo_0_2	AKU25625.1	IB49_03180	transcriptional regulator	21.88077748966515	5.398430734562074e-4
Geo_0	Geo_0_2	AKU25630.1	IB49_03230	hypothetical protein	18.24094287130139	4.330800059513355e-5
Geo_0	Geo_0_2	AKU25631.1	IB49_03235	segregation and condensation protein B	18.485475855727838	5.1307386999384004e-5
Geo_0	Geo_0_2	AKU25633.1	IB49_03255	reductase	15.849654734978627	8.255030396781043e-6
Geo_0	Geo_0_2	AKU25634.1	IB49_03260	6,7-dimethyl-8-ribityllumazine synthase	19.678064138011145	1.1726941070333255e-4
Geo_0	Geo_0_2	AKU25635.1	IB49_03265	3,4-dihydroxy-2-butanone 4-phosphate synthase	21.04807077311142	3.0310830376179676e-4
Geo_0	Geo_0_2	AKU25636.1	IB49_03270	riboflavin synthase subunit alpha	22.161690353596338	6.558895804101686e-4
Geo_0	Geo_0_2	AKU25637.1	IB49_03275	5-amino-6-(5-phosphoribosylamino)uracil reductase	18.69380036256227	5.9277765273006126e-5
Geo_0	Geo_0_2	AKU25638.1	IB49_03285	peptidylprolyl isomerase	22.393259321737645	7.700872573053177e-4
Geo_0	Geo_0_2	AKU25640.1	IB49_03295	hypothetical protein	20.36011307553185	1.8814900738720394e-4
Geo_0	Geo_0_2	AKU25641.1	IB49_03300	diaminopimelate decarboxylase	21.370201690140057	3.7893864927331165e-4
Geo_0	Geo_0_2	AKU25643.1	IB49_03310	stage V sporulation protein AE	23.95388093292674	0.002271610429658437
Geo_0	Geo_0_2	AKU25649.1	IB49_03340	sporulation sigma factor SigF	18.66195629044243	5.7983683595252816e-5
Geo_0	Geo_0_2	AKU25650.1	IB49_03345	anti-sigma F factor	23.442509887591086	0.001593660580572627
Geo_0	Geo_0_2	AKU25651.1	IB49_03350	anti-sigma F factor antagonist	21.611431467792137	4.479054033836606e-4
Geo_0	Geo_0_2	AKU25653.1	IB49_03360	thymidine phosphorylase	20.355773072596495	1.8758385659074257e-4
Geo_0	Geo_0_2	AKU25654.1	IB49_03365	purine nucleoside phosphorylase	21.064631573198888	3.066077525562896e-4
Geo_0	Geo_0_2	AKU25655.1	IB49_03370	phosphopentomutase	21.551468529619644	4.296706201140725e-4
Geo_0	Geo_0_2	AKU25658.1	IB49_03395	hypothetical protein	18.67280755747154	5.842145361477903e-5
Geo_0	Geo_0_2	AKU25659.1	IB49_03400	ADP-ribose pyrophosphatase	21.68258152637255	4.70548727707191e-4
Geo_0	Geo_0_2	AKU25660.1	IB49_03405	oxidoreductase	23.269843483193547	0.001413897945664141
Geo_0	Geo_0_2	AKU25661.1	IB49_03410	transporter	22.70032315382891	9.527421106101564e-4
Geo_0	Geo_0_2	AKU25662.1	IB49_03415	hypothetical protein	20.057312978533826	1.525281559021277e-4
Geo_0	Geo_0_2	AKU25664.1	IB49_03430	hypothetical protein	19.900666625043463	1.3683423498325048e-4
Geo_0	Geo_0_2	AKU25665.1	IB49_03435	hypothetical protein	21.128975228208247	3.2059186794658885e-4
Geo_0	Geo_0_2	AKU25667.1	IB49_03450	beta-lactamase	19.453368548097092	1.0035629750706476e-4
Geo_0	Geo_0_2	AKU25668.1	IB49_03455	pyrroline-5-carboxylate reductase	21.950392812687443	5.665312019924798e-4
Geo_0	Geo_0_2	AKU25669.1	IB49_03465	NADPH dehydrogenase	17.940730581767202	3.5171851420199344e-5
Geo_0	Geo_0_2	AKU25670.1	IB49_03470	ribonuclease Z	20.6220556036786	2.2560799689678513e-4
Geo_0	Geo_0_2	AKU25671.1	IB49_03475	glucose-6-phosphate dehydrogenase	20.340206265140857	1.8557069079058744e-4
Geo_0	Geo_0_2	AKU25672.1	IB49_03490	transposase	12.280557671074911	6.955260540716756e-7
Geo_0	Geo_0_2	AKU25675.1	IB49_03505	6-phosphogluconate dehydrogenase	22.42717793030038	7.884069712357435e-4
Geo_0	Geo_0_2	AKU25677.1	IB49_03515	chemotaxis protein CheW	20.961144756964117	2.8538457504594783e-4
Geo_0	Geo_0_2	AKU25678.1	IB49_03520	hypothetical protein	22.103902082454752	6.30136633863785e-4
Geo_0	Geo_0_2	AKU25680.1	IB49_03530	methylmalonyl-CoA carboxyltransferase	21.130206911122052	3.208656861267664e-4
Geo_0	Geo_0_2	AKU25681.1	IB49_03535	lactoylglutathione lyase	19.013067715271525	7.396067609436299e-5
Geo_0	Geo_0_2	AKU25685.1	IB49_03575	hypothetical protein	22.146173354650603	6.48872919718782e-4
Geo_0	Geo_0_2	AKU25687.1	IB49_03615	toxin HipA	20.658181340767655	2.3132864823383485e-4
Geo_0	Geo_0_2	AKU25688.1	IB49_03620	hypothetical protein	22.96859870662197	0.0011474515308142394
Geo_0	Geo_0_2	AKU25689.1	IB49_03625	transporter	15.836923653097223	8.182504244159086e-6
Geo_0	Geo_0_2	AKU25690.1	IB49_03630	methylmalonyl-CoA mutase	19.169195609597104	8.241382134238913e-5
Geo_0	Geo_0_2	AKU25691.1	IB49_03635	methylmalonyl-CoA mutase	18.6829998355783	5.883564787752932e-5
Geo_0	Geo_0_2	AKU25692.1	IB49_03645	endonuclease	19.098659518610223	7.848136946714147e-5
Geo_0	Geo_0_2	AKU25694.1	IB49_03655	transcriptional regulator	16.042952656480608	9.438590606849522e-6
Geo_0	Geo_0_2	AKU25696.1	IB49_03665	branched-chain alpha-keto acid dehydrogenase subunit E2	22.764356058962402	9.95981304399748e-4
Geo_0	Geo_0_2	AKU25697.1	IB49_03670	transposase	18.648752536586642	5.745542954544183e-5
Geo_0	Geo_0_2	AKU25698.1	IB49_03675	2-oxoisovalerate dehydrogenase	21.707436522530475	4.7872565592967185e-4
Geo_0	Geo_0_2	AKU25699.1	IB49_03680	2-oxoisovalerate dehydrogenase	21.121652556373128	3.18968765886548e-4
Geo_0	Geo_0_2	AKU25700.1	IB49_03685	dihydrolipoamide dehydrogenase	18.77335635474467	6.263838656777187e-5
Geo_0	Geo_0_2	AKU25701.1	IB49_03690	butyrate kinase	17.676130224056244	2.9278079474031017e-5
Geo_0	Geo_0_2	AKU25702.1	IB49_03695	leucine dehydrogenase	18.05105566193528	3.7967009264567253e-5
Geo_0	Geo_0_2	AKU25704.1	IB49_03710	hypothetical protein	20.761645305204716	2.4852791526083106e-4
Geo_0	Geo_0_2	AKU25705.1	IB49_03720	chemotaxis protein CheY	20.779119897305673	2.515565055671128e-4
Geo_0	Geo_0_2	AKU25707.1	IB49_03735	DNA recombination protein RecN	20.611338191807853	2.2393822272516437e-4
Geo_0	Geo_0_2	AKU25708.1	IB49_03740	arginine repressor	22.83405179836074	0.0010452777222265631
Geo_0	Geo_0_2	AKU25709.1	IB49_03745	RNA methyltransferase	19.22461272007231	8.564110542654002e-5
Geo_0	Geo_0_2	AKU25710.1	IB49_03750	1-deoxy-D-xylulose-5-phosphate synthase	21.276155612972698	3.550244085105764e-4
Geo_0	Geo_0_2	AKU25711.1	IB49_03760	farnesyl-diphosphate synthase	21.383988865287073	3.8257735124233913e-4
Geo_0	Geo_0_2	AKU25712.1	IB49_03765	exodeoxyribonuclease VII small subunit	24.677705760412532	0.003751689075581495
Geo_0	Geo_0_2	AKU25713.1	IB49_03770	exodeoxyribonuclease VII large subunit	21.96244542990903	5.712839634945145e-4
Geo_0	Geo_0_2	AKU25714.1	IB49_03775	5,10-methylene-tetrahydrofolate cyclohydrolase	23.648351170295804	0.0018380623145117679
Geo_0	Geo_0_2	AKU25715.1	IB49_03780	antitermination protein NusB	20.261660492119844	1.7573762413444546e-4
Geo_0	Geo_0_2	AKU25716.1	IB49_03785	hypothetical protein	21.62875419934075	4.53315911808823e-4
Geo_0	Geo_0_2	AKU25717.1	IB49_03790	acetyl-CoA carboxylase	21.022371725019227	2.97756773543478e-4
Geo_0	Geo_0_2	AKU25718.1	IB49_03795	acetyl-CoA carboxylase	23.043018216015632	0.001208194499695311
Geo_0	Geo_0_2	AKU25719.1	IB49_03800	stage III sporulation protein AH	18.544057502163994	5.343363630183466e-5
Geo_0	Geo_0_2	AKU25727.1	IB49_03845	elongation factor P	20.686708371874133	2.3594833232330826e-4
Geo_0	Geo_0_2	AKU25728.1	IB49_03850	Xaa-Pro dipeptidase	21.790157434372066	5.069769082952851e-4
Geo_0	Geo_0_2	AKU25730.1	IB49_03860	membrane protein	20.780487985902653	2.517951664107362e-4
Geo_0	Geo_0_2	AKU25732.1	IB49_03870	hypothetical protein	19.550860666039334	1.0737240532242366e-4
Geo_0	Geo_0_2	AKU25733.1	IB49_03875	manganese transport transcriptional regulator	20.21821913699104	1.7052481999401268e-4
Geo_0	Geo_0_2	AKU25735.1	IB49_03890	hypothetical protein	19.12636807045528	8.000325885892633e-5
Geo_0	Geo_0_2	AKU25737.1	IB49_03900	ribonucleotide-diphosphate reductase subunit alpha	22.646583222041976	9.179056218265276e-4
Geo_0	Geo_0_2	AKU25738.1	IB49_03910	hypothetical protein	18.98589131125405	7.258050067463097e-5
Geo_0	Geo_0_2	AKU25739.1	IB49_03915	glucokinase	20.25071148570128	1.7440895154774614e-4
Geo_0	Geo_0_2	AKU25740.1	IB49_03920	glycine dehydrogenase	21.75618110107964	4.951767933857434e-4
Geo_0	Geo_0_2	AKU25741.1	IB49_03925	glycine dehydrogenase	21.904762051972305	5.488928911313595e-4
Geo_0	Geo_0_2	AKU25742.1	IB49_03930	glycine cleavage system protein T	20.22241940012139	1.710220094557635e-4
Geo_0	Geo_0_2	AKU25752.1	IB49_03990	transcriptional regulator	16.003359742965735	9.183082683046265e-6
Geo_0	Geo_0_2	AKU25754.1	IB49_04005	hypothetical protein	20.496229366786356	2.0676499632541728e-4
Geo_0	Geo_0_2	AKU25756.1	IB49_04015	peptidase M14	18.59218457726746	5.524620152612102e-5
Geo_0	Geo_0_2	AKU25757.1	IB49_04020	glucokinase	22.4206466474855	7.848458093101814e-4
Geo_0	Geo_0_2	AKU25758.1	IB49_04025	hypothetical protein	21.43150755975308	3.953882950080434e-4
Geo_0	Geo_0_2	AKU25762.1	IB49_04055	hypothetical protein	20.47852331803542	2.0424289904134098e-4
Geo_0	Geo_0_2	AKU25763.1	IB49_04060	50S ribosomal protein L33	21.143857619499983	3.239161099340956e-4
Geo_0	Geo_0_2	AKU25765.1	IB49_04070	aminodeoxychorismate lyase	17.985984842182948	3.629260313590166e-5
Geo_0	Geo_0_2	AKU25767.1	IB49_04080	penicillin-binding protein	16.478448935200078	1.2764523056613775e-5
Geo_0	Geo_0_2	AKU25769.1	IB49_04090	superoxide dismutase	19.132286852687944	8.033215340400315e-5
Geo_0	Geo_0_2	AKU25775.1	IB49_04125	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	22.112482422268084	6.338954993762435e-4
Geo_0	Geo_0_2	AKU25777.1	IB49_04135	nucleotidase	21.502279940261275	4.1526795368129554e-4
Geo_0	Geo_0_2	AKU25778.1	IB49_04140	Fur family transcriptional regulator	21.342175326260673	3.716482794262469e-4
Geo_0	Geo_0_2	AKU25782.1	IB49_04165	endonuclease IV	22.567316376523006	8.688330473517606e-4
Geo_0	Geo_0_2	AKU25783.1	IB49_04170	DEAD/DEAH box helicase	20.995504683629115	2.9226301790318037e-4
Geo_0	Geo_0_2	AKU25784.1	IB49_04180	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	21.43200602974157	3.955249304338563e-4
Geo_0	Geo_0_2	AKU25785.1	IB49_04185	hypothetical protein	17.733619604691178	3.0468327374223596e-5
Geo_0	Geo_0_2	AKU25786.1	IB49_04190	SAM-dependent methyltransferase	20.464682083341756	2.0229275984153468e-4
Geo_0	Geo_0_2	AKU25788.1	IB49_04200	membrane protein	20.735842905553035	2.4412254033440395e-4
Geo_0	Geo_0_2	AKU25789.1	IB49_04205	RNA polymerase sigma factor RpoD	21.62961672417692	4.535870107761218e-4
Geo_0	Geo_0_2	AKU25790.1	IB49_04210	DNA primase	19.230405094119053	8.598564289255904e-5
Geo_0	Geo_0_2	AKU25791.1	IB49_04220	phosphotransferase	22.0028324133032	5.875025102687367e-4
Geo_0	Geo_0_2	AKU25792.1	IB49_04225	hypothetical protein	22.0078353925201	5.895433886600347e-4
Geo_0	Geo_0_2	AKU25793.1	IB49_04230	DNA recombination protein RecO	16.75500702950773	1.5461686883136347e-5
Geo_0	Geo_0_2	AKU25794.1	IB49_04240	GTPase Era	20.16923860060936	1.6483255447319306e-4
Geo_0	Geo_0_2	AKU25795.1	IB49_04245	cytidine deaminase	21.451920312278222	4.0102242532442565e-4
Geo_0	Geo_0_2	AKU25797.1	IB49_04260	rRNA maturation factor	22.299131816345092	7.214475029820773e-4
Geo_0	Geo_0_2	AKU25799.1	IB49_04270	phosphate starvation protein PhoH	20.252314076591343	1.7460279812556902e-4
Geo_0	Geo_0_2	AKU25801.1	IB49_04285	hypothetical protein	23.716216719181787	0.0019265921959736262
Geo_0	Geo_0_2	AKU25802.1	IB49_04290	30S ribosomal protein S21	23.609046972768418	0.0017886628563764844
Geo_0	Geo_0_2	AKU25804.1	IB49_04300	deoxyribose-phosphate aldolase	20.91251964962045	2.759261619427275e-4
Geo_0	Geo_0_2	AKU25805.1	IB49_04305	30S ribosomal protein S12 methylthiotransferase	19.93874462617514	1.4049387432752794e-4
Geo_0	Geo_0_2	AKU25806.1	IB49_04310	16S rRNA methyltransferase	19.929775298248877	1.3962312442690524e-4
Geo_0	Geo_0_2	AKU25807.1	IB49_04315	ribosomal protein L11 methyltransferase	20.402610447647845	1.9377373714828756e-4
